row_id,order_id,customer_id,order_date,delivery_date,status,payment_method,currency,price,quantity,total_amount,channel
2311,ORD102311,C16076,2024-06-29,2024-07-04,shipped,credit_card,EUR,24.92,4.0,99.68,web
1848,ORD101848,C56889,2025-07-14,2025-07-22,delivered,credit_card,EUR,34.73,5.0,173.65,app
762,ORD100762,C95415,2025-06-25,2025-06-28,delivered,paypal,USD,24.44,2.0,48.88,web
2178,ORD102178,C66359,2025-04-22,2025-04-30,delivered,cash,EUR,30.0,5.0,150.0,web
989,ORD100989,C80868,2025-06-03,2025-06-06,delivered,credit_card,EUR,18.59,2.0,37.18,app
388,ORD100388,C90271,2024-04-18,2024-04-27,delivered,credit_card,EUR,34.52,3.0,103.56,web
235,ORD100235,C74750,2024-04-12,2024-04-16,delivered,paypal,EUR,45.36,1.0,45.36,app
2233,ORD102233,C22419,2024-07-11,2024-07-18,delivered,credit_card,EUR,16.11,5.0,80.55,partner
267,ORD100267,C41217,2025-12-27,2026-01-03,shipped,cash,EUR,17.72,5.0,88.6,web
1329,ORD101329,C40773,2024-04-19,2024-04-20,in_progress,credit_card,USD,75.17,2.0,150.34,app
1932,ORD101932,C85086,2025-10-18,2025-10-27,cancelled,credit_card,EUR,67.38,5.0,336.9,web
117,ORD100117,C22581,2024-02-08,2024-02-16,cancelled,paypal,EUR,22.51,3.0,67.53,web
437,ORD100437,C93479,2025-06-11,2025-06-18,delivered,credit_card,EUR,26.49,1.0,26.49,app
673,ORD100673,C18558,2024-09-08,2024-09-16,x_cancel,credit_card,EUR,12.65,3.0,37.95,web
249,ORD100249,C13745,2025-12-13,2025-12-18,delivered,paypal,USD,16.73,1.0,16.73,app
2192,ORD102192,C35776,2025-12-25,2026-01-01,shipped,credit_card,EUR,15.04,3.0,45.12,app
1574,ORD101574,C23363,2024-08-25,2024-08-31,delivered,credit_card,EUR,31.5,4.0,126.0,web
2566,ORD102099,C32200,2025-06-17,2025-06-20,delivered,credit_card,EUR,33.91,2.0,67.82,partner
94,ORD100094,C90826,2024-08-11,2024-08-13,delivered,cash,EUR,38.76,0.0,116.28,web
2007,ORD102007,C23709,2025-03-05,2025-03-13,delivered,credit_card,EUR,39.04,4.0,156.16,web
33,ORD100033,C59912,2024-05-04,2024-05-11,delivered,credit_card,EUR,36.36,3.0,109.08,web
2243,ORD102243,C20065,2024-08-26,2024-08-29,delivered,paypal,EUR,26.96,1.0,26.96,web
2359,ORD102359,C28753,2025-07-07,2025-07-12,delivered,paypal,EUR,30.61,5.0,153.05,web
2351,ORD102351,C77523,2025-06-14,2025-06-22,shipped,credit_card,EUR,36.65,5.0,183.25,app
448,ORD100448,C56891,2025-01-23,2025-01-31,processing,credit_card,EUR,-10.0,3.0,35.88,app
1469,ORD101469,C15447,2025-03-28,2025-04-05,delivered,cash,EUR,12.05,1.0,12.05,web
1795,ORD101795,C28187,2025-12-27,2025-12-30,delivered,credit_card,EUR,25.19,1.0,25.19,app
716,ORD100716,C56593,2024-01-04,2024-01-10,delivered,paypal,USD,71.11,3.0,213.33,app
2050,ORD102050,C25505,2024-02-02,2024-02-06,delivered,cash,USD,,4.0,148.4,web
2240,ORD102240,C30124,2024-07-12,2024-07-18,delivered,credit_card,EUR,53.25,5.0,266.25,web
0,ORD100000,C18032,2025-05-26,2025-05-30,delivered,credit_card,EUR,11.69,3.0,35.07,web
1901,ORD101901,C57776,2024-03-27,2024-03-31,shipped,credit_card,EUR,26.65,5.0,133.25,app
456,ORD100456,C23338,2024-03-13,2024-03-21,delivered,credit_card,EUR,37.24,5.0,186.2,web
1101,ORD101101,C52238,2025-03-22,2025-03-27,delivered,credit_card,EUR,23.05,1.0,23.05,web
1108,ORD101108,C94664,2025-03-27,2025-03-31,delivered,credit_card,EUR,66.06,5.0,330.3,app
1991,ORD101991,C49418,2024-05-23,2024-05-29,cancelled,credit_card,USD,48.67,5.0,243.35,web
82,ORD100082,C24461,2024-07-31,2024-08-08,delivered,credit_card,EUR,25.59,2.0,51.18,app
1481,ORD101481,C10149,2024-03-05,2024-03-06,delivered,credit_card,EUR,24.67,4.0,98.68,partner
2546,ORD101460,C81113,2025-11-23,2025-12-01,delivered,credit_card,EUR,14.05,5.0,70.25,app
676,ORD100676,C62270,2025-03-25,2025-03-28,cancelled,credit_card,EUR,43.94,1.0,43.94,app
1588,ORD101588,C87568,2025-12-19,2025-12-21,delivered,cash,EUR,23.22,4.0,92.88,web
2190,ORD102190,C42627,2024-01-02,2024-01-11,delivered,credit_card,EUR,32.39,4.0,129.56,app
1046,ORD101046,C31547,2024-10-26,2024-11-03,delivered,credit_card,EUR,17.69,5.0,88.45,web
1460,ORD101460,C81113,2025-11-23,2025-12-01,delivered,credit_card,EUR,14.05,5.0,70.25,app
770,ORD100770,C68671,2024-04-30,2024-05-05,processing,paypal,EUR,21.29,2.0,42.58,web
1893,ORD101893,C73921,2024-02-19,2024-02-27,shipped,credit_card,EUR,24.6,4.0,98.4,partner
1668,ORD101668,C57938,2025-01-05,2025-01-09,delivered,credit_card,EUR,28.11,5.0,140.55,web
1886,ORD101886,C68561,2024-07-09,2024-07-15,delivered,credit_card,USD,34.18,4.0,136.72,app
1975,ORD101975,C14509,2024-08-22,2024-08-27,shipped,credit_card,USD,12.05,5.0,60.25,web
475,ORD100475,C80627,2024-12-08,2024-12-17,cancelled,credit_card,USD,53.73,5.0,268.65,app
517,ORD100517,C15990,2024-06-06,2024-06-13,delivered,,EUR,56.93,5.0,284.65,partner
822,ORD100822,C22287,2025-07-29,2025-08-02,shipped,paypal,EUR,38.37,4.0,153.48,web
404,ORD100404,C54937,2025-04-21,2025-04-24,delivered,credit_card,USD,20.36,3.0,61.08,web
384,ORD100384,C12871,2024-09-16,2024-09-25,delivered,credit_card,EUR,43.98,1.0,43.98,web
2151,ORD102151,C38999,2025-12-21,2025-12-29,cancelled,paypal,USD,30.85,4.0,123.4,app
2137,ORD102137,C12090,2024-12-28,2025-01-02,shipped,credit_card,USD,25.32,2.0,50.64,web
104,ORD100104,C81715,2025-07-08,2025-07-10,delivered,paypal,USD,23.48,5.0,117.4,web
1633,ORD101633,C89233,2025-01-02,2025-01-04,,credit_card,EUR,28.3,5.0,141.5,web
2452,ORD102452,C18554,2025-07-26,2025-07-28,delivered,credit_card,USD,51.1,3.0,153.3,web
688,ORD100688,C50066,2024-02-13,2024-02-22,delivered,paypal,EUR,33.95,3.0,101.85,app
794,ORD100794,C48816,2024-05-20,2024-05-28,delivered,paypal,EUR,45.03,1.0,45.03,web
826,ORD100826,C71264,2024-04-27,2024-04-30,delivered,paypal,EUR,20.14,1.0,20.14,app
1877,ORD101877,C90650,2024-07-11,2024-07-16,delivered,credit_card,EUR,30.37,3.0,91.11,app
1240,ORD101240,C55735,2024-06-13,2024-06-16,delivered,paypal,EUR,35.05,5.0,175.25,web
62,ORD100062,C42997,2025-05-02,2025-05-10,shipped,credit_card,EUR,45.72,1.0,45.72,web
1305,ORD101305,C70444,2025-09-12,2025-09-18,delivered,credit_card,EUR,34.93,2.0,69.86,web
852,ORD100852,C96685,2024-03-18,2024-03-23,delivered,credit_card,USD,28.13,2.0,56.26,app
2361,ORD102361,C77633,2025-08-28,2025-09-05,cancelled,paypal,EUR,26.87,4.0,107.48,web
176,ORD100176,C74534,2025-12-04,2025-12-09,delivered,credit_card,EUR,28.55,4.0,114.2,app
1262,ORD101262,C50002,2025-02-24,2025-02-27,delivered,credit_card,EUR,40.08,4.0,160.32,app
223,ORD100223,C28212,2024-10-02,2024-10-09,x_cancel,credit_card,EUR,23.01,2.0,46.02,app
145,ORD100145,C86805,2024-01-05,2024-01-07,cancelled,,EUR,37.2,4.0,148.8,web
1088,ORD101088,C68584,2025-04-20,2025-04-28,shipped,credit_card,EUR,41.5,1.0,41.5,web
373,ORD100373,C43628,2024-06-08,2024-06-11,delivered,credit_card,EUR,33.03,1.0,33.03,app
1824,ORD101824,C79539,2025-12-10,2025-12-18,delivered,credit_card,EUR,19.61,5.0,98.05,web
2172,ORD102172,C99706,2024-06-02,2024-06-06,delivered,paypal,USD,38.94,1.0,38.94,app
1142,ORD101142,C93824,2025-11-10,2025-11-19,cancelled,credit_card,EUR,36.08,3.0,108.24,web
2460,ORD102460,C40604,2024-10-06,2024-10-15,delivered,credit_card,EUR,20.57,2.0,41.14,app
2227,ORD102227,C93960,2025-10-09,2025-10-13,delivered,credit_card,EUR,28.09,2.0,56.18,web
1274,ORD101274,C78641,2024-11-10,2024-11-16,shipped,credit_card,EUR,33.75,5.0,168.75,app
1265,ORD101265,C13327,2024-10-25,2024-10-31,done,paypal,EUR,20.67,5.0,103.35,web
2298,ORD102298,C29976,2024-10-12,2024-10-17,cancelled,cash,EUR,22.7,5.0,113.5,web
2055,ORD102055,C42969,2024-06-07,2024-06-13,shipped,credit_card,EUR,26.08,0.0,78.24,web
9,ORD100009,C18475,2024-03-30,2024-04-06,shipped,credit_card,EUR,13.19,5.0,65.95,web
449,ORD100449,C35779,2025-01-14,2025-01-19,cancelled,credit_card,USD,37.72,3.0,113.16,web
1944,ORD101944,C44211,2025-06-23,2025-07-01,delivered,credit_card,EUR,31.05,3.0,93.15,partner
1838,ORD101838,C30012,2025-06-25,2025-07-03,delivered,cash,EUR,17.45,3.0,52.35,partner
708,ORD100708,C52833,2024-11-03,2024-11-08,delivered,credit_card,EUR,68.76,5.0,343.8,app
255,ORD100255,C23007,2025-09-29,2025-10-07,shipped,cash,USD,55.94,4.0,223.76,web
882,ORD100882,C50389,2025-12-03,2025-12-04,processing,paypal,EUR,45.41,2.0,90.82,app
1617,ORD101617,C55655,2024-04-05,2024-04-12,done,cash,EUR,53.79,2.0,107.58,app
389,ORD100389,C23795,2024-05-22,2024-05-25,delivered,cash,EUR,28.3,1.0,28.3,app
1276,ORD101276,C69131,2025-01-24,2025-01-30,shipped,credit_card,EUR,27.82,3.0,83.46,web
2463,ORD102463,C62718,2024-06-20,2024-06-24,delivered,cash,USD,51.73,3.0,155.19,app
1581,ORD101581,C29471,2024-07-27,2024-08-03,delivered,paypal,EUR,25.95,4.0,103.8,web
908,ORD100908,C43403,2025-04-26,2025-05-03,delivered,credit_card,USD,37.32,2.0,74.64,web
924,ORD100924,C32345,2025-03-21,2025-03-30,delivered,credit_card,EUR,63.98,4.0,255.92,web
751,ORD100751,C23300,2025-06-30,2025-07-09,delivered,credit_card,EUR,32.33,5.0,161.65,app
1999,ORD101999,C35280,2024-09-09,2024-09-15,shipped,paypal,EUR,20.24,5.0,101.2,web
460,ORD100460,C75098,2025-11-04,2025-11-08,shipped,paypal,EUR,34.17,1.0,34.17,app
1747,ORD101747,C43942,2024-05-21,2024-05-30,delivered,credit_card,EUR,19.25,2.0,38.5,app
2054,ORD102054,C74304,2025-06-02,2025-06-03,delivered,credit_card,EUR,58.65,3.0,175.95,app
1224,ORD101224,C47515,2024-01-07,2024-01-14,cancelled,credit_card,EUR,37.79,1.0,37.79,web
1168,ORD101168,C99837,2024-11-07,2024-11-13,delivered,credit_card,EUR,23.23,4.0,92.92,app
958,ORD100958,C97430,2025-09-06,2025-09-11,delivered,paypal,EUR,28.19,5.0,140.95,app
501,ORD100501,C68673,2025-05-06,2025-05-07,delivered,credit_card,USD,-1.0,2.0,46.72,web
1946,,C24136,2024-08-12,2024-08-19,delivered,paypal,EUR,22.87,2.0,45.74,web
1727,ORD101727,C61293,2025-03-24,2025-03-29,delivered,credit_card,EUR,29.03,5.0,145.15,web
739,ORD100739,C90852,2024-01-29,2024-02-03,delivered,credit_card,EUR,56.51,1.0,56.51,web
40,ORD100040,C24870,2024-07-30,2024-07-31,delivered,credit_card,USD,13.16,1.0,13.16,web
868,ORD100868,C50189,2024-11-05,2024-11-14,delivered,credit_card,EUR,72.68,1.0,72.68,app
731,ORD100731,C47674,2024-06-04,2024-06-07,delivered,cash,EUR,38.51,5.0,192.55,app
539,ORD100539,C11903,2024-05-24,2024-05-28,shipped,credit_card,USD,14.79,0.0,59.16,app
1201,ORD101201,C52975,2024-06-17,2024-06-24,delivered,credit_card,EUR,21.2,1.0,21.2,web
1339,ORD101339,C46714,2025-11-27,2025-11-28,delivered,paypal,EUR,44.41,1.0,44.41,web
697,ORD100697,C63106,2025-08-16,2025-08-24,delivered,cash,EUR,42.47,4.0,169.88,web
1671,ORD101671,C61023,2024-07-11,2024-07-13,shipped,credit_card,EUR,37.94,1.0,37.94,web
2150,ORD102150,C39530,2024-10-17,2024-10-24,cancelled,credit_card,USD,30.13,3.0,90.39,app
2523,ORD101921,C58290,2025-12-31,2026-01-03,delivered,paypal,EUR,61.82,3.0,185.46,app
1371,ORD101371,C40895,2024-03-16,2024-03-19,delivered,credit_card,USD,24.93,2.0,49.86,app
1145,ORD101145,C53431,2025-01-21,2025-01-25,shipped,paypal,EUR,52.62,4.0,210.48,web
1031,ORD101031,C25569,2024-02-22,2024-02-27,delivered,credit_card,EUR,30.37,1.0,30.37,web
372,ORD100372,C46919,2025-08-21,2025-08-28,delivered,crypto,EUR,45.42,5.0,227.1,app
667,ORD100667,C87463,2024-07-14,2024-07-20,delivered,cash,USD,-10.0,2.0,40.04,web
1431,ORD101431,C26665,2024-02-24,2024-03-04,delivered,credit_card,EUR,24.26,4.0,97.04,web
2248,ORD102248,C24015,2025-09-24,2025-09-28,cancelled,paypal,USD,12.25,2.0,24.5,partner
357,ORD100357,C90250,2025-07-24,2025-08-02,delivered,credit_card,EUR,22.29,5.0,111.45,web
967,ORD100967,C38533,2024-07-07,2024-07-13,delivered,credit_card,EUR,32.3,1.0,32.3,app
783,ORD100783,C20972,2024-03-12,2024-03-17,delivered,cash,EUR,34.39,2.0,68.78,web
735,ORD100735,C70410,2025-02-21,2025-02-26,delivered,cash,EUR,41.83,4.0,167.32,web
1353,ORD101353,C92375,2024-09-14,2024-09-21,delivered,credit_card,EUR,25.69,2.0,51.38,app
1035,ORD101035,C76841,2024-02-24,2024-02-27,shipped,cash,EUR,23.64,3.0,70.92,app
970,ORD100970,C36880,2024-06-12,2024-06-16,delivered,credit_card,EUR,16.47,3.0,49.41,web
1976,ORD101976,C93861,2025-11-17,2025-11-22,delivered,paypal,EUR,34.68,5.0,173.4,app
470,ORD100470,C76448,2025-03-22,2025-03-31,delivered,paypal,EUR,43.56,5.0,217.8,web
655,ORD100655,C57944,2025-09-11,2025-09-17,delivered,credit_card,USD,17.17,2.0,34.34,app
2421,ORD102421,C78211,2025-09-30,2025-10-04,delivered,credit_card,EUR,57.55,2.0,115.1,web
1909,ORD101909,C94600,2024-08-24,2024-08-27,delivered,credit_card,EUR,19.62,3.0,58.86,web
2398,ORD102398,C32671,2025-07-07,2025-07-13,cancelled,cash,EUR,33.71,4.0,134.84,web
1396,ORD101396,C65789,2025-01-24,2025-01-29,delivered,paypal,EUR,26.52,3.0,79.56,app
1536,ORD101536,C23819,2025-05-16,2025-05-24,delivered,credit_card,USD,37.8,3.0,113.4,web
2358,ORD102358,C66286,2024-07-10,2024-07-18,delivered,credit_card,EUR,32.17,2.0,64.34,app
2246,ORD102246,C61806,2025-07-13,2025-07-19,done,cash,EUR,28.14,1.0,28.14,app
1549,ORD101549,C10426,2024-11-29,2024-12-05,shipped,credit_card,EUR,25.5,2.0,51.0,web
1328,ORD101328,C70750,2025-05-13,2025-05-17,processing,credit_card,EUR,53.46,2.0,106.92,web
1256,ORD101256,C29973,2025-04-10,2025-04-17,delivered,paypal,EUR,23.85,4.0,95.4,partner
2225,ORD102225,C65769,2024-12-15,2024-12-22,delivered,credit_card,USD,,5.0,121.35,app
1425,ORD101425,C83316,2025-02-22,2025-02-25,delivered,credit_card,EUR,24.04,4.0,96.16,partner
1464,ORD101464,C86677,2024-05-26,2024-05-29,delivered,credit_card,EUR,25.76,3.0,77.28,web
1555,ORD101555,C24646,2024-10-03,2024-10-10,cancelled,credit_card,USD,33.15,1.0,33.15,web
2219,ORD102219,C27332,2024-04-19,2024-04-27,delivered,credit_card,EUR,17.23,4.0,68.92,web
1250,ORD101250,C31771,2025-03-01,2025-03-05,delivered,card,EUR,53.83,1.0,53.83,partner
1699,ORD101699,C96538,2024-06-23,2024-06-27,delivered,credit_card,EUR,17.29,1.0,17.29,web
1252,ORD101252,C16662,2025-12-03,2025-12-12,delivered,credit_card,EUR,30.36,1.0,30.36,app
2494,ORD102494,C47681,2025-04-14,2025-04-16,delivered,cash,EUR,27.59,2.0,55.18,web
2386,ORD102386,C95766,2025-05-20,2025-05-21,delivered,credit_card,EUR,56.6,3.0,169.8,web
1236,ORD101236,C10424,2024-10-04,2024-10-09,delivered,credit_card,EUR,19.29,5.0,96.45,web
885,ORD100885,C76115,2024-06-29,2024-07-02,shipped,credit_card,EUR,45.4,4.0,181.6,web
79,ORD100079,C70282,2025-02-19,2025-02-27,processing,paypal,EUR,17.96,4.0,71.84,app
1172,ORD101172,C45234,2025-03-05,2025-03-14,delivered,credit_card,USD,93.42,4.0,373.68,app
814,ORD100814,C80018,2024-10-21,2024-10-27,delivered,credit_card,EUR,64.54,5.0,322.7,app
1852,ORD101852,C50889,2025-02-06,2025-02-09,shipped,paypal,EUR,28.62,4.0,114.48,web
2251,ORD102251,C59696,2024-04-19,2024-04-28,delivered,credit_card,USD,33.69,2.0,67.38,app
133,ORD100133,C60328,2025-02-15,2025-02-18,shipped,credit_card,EUR,51.32,3.0,153.96,web
1140,ORD101140,C89305,2025-06-11,2025-06-12,delivered,credit_card,EUR,10.98,4.0,43.92,web
933,ORD100933,C68430,2024-09-03,2024-09-10,delivered,credit_card,EUR,18.01,1.0,18.01,web
928,ORD100928,C47652,2025-07-24,2025-07-25,processing,cash,USD,31.76,3.0,95.28,web
823,ORD100823,C68510,2025-04-12,2025-04-16,cancelled,credit_card,USD,57.04,1.0,57.04,web
1531,ORD101531,C10833,2025-01-16,2025-01-21,delivered,cash,USD,44.67,4.0,178.68,app
1214,ORD101214,C16675,2025-06-14,2025-06-22,cancelled,credit_card,EUR,18.5,-1.0,74.0,app
504,ORD100504,C34666,2025-05-30,2025-06-08,delivered,cash,EUR,52.75,1.0,52.75,app
2539,ORD102340,C48104,2025-07-11,2025-07-16,cancelled,credit_card,EUR,84.67,1.0,84.67,web
1996,ORD101996,C59736,2024-08-29,2024-09-01,delivered,paypal,EUR,14.89,1.0,14.89,web
1958,ORD101958,C69439,2024-03-26,2024-03-27,delivered,credit_card,EUR,28.64,2.0,57.28,web
1384,ORD101384,C44768,2024-04-28,2024-05-03,processing,credit_card,EUR,36.54,3.0,109.62,app
894,ORD100894,C77447,2024-09-03,2024-09-11,shipped,credit_card,EUR,8.82,3.0,26.46,web
828,ORD100828,C87709,2024-10-14,2024-10-17,delivered,credit_card,USD,27.75,3.0,83.25,web
2503,ORD101201,C52975,2024-06-17,2024-06-24,delivered,credit_card,EUR,21.2,1.0,21.2,web
1683,ORD101683,C81641,2025-09-15,2025-09-21,delivered,paypal,USD,20.14,2.0,40.28,app
2204,ORD102204,C50901,2025-06-21,2025-06-26,delivered,paypal,EUR,51.79,1.0,51.79,web
2189,ORD102189,C62735,2025-06-13,2025-06-17,shipped,paypal,EUR,125.35,2.0,250.7,web
2152,ORD102152,C87094,2024-08-30,2024-09-03,delivered,cash,EUR,19.1,3.0,57.3,app
652,ORD100652,C28211,2024-05-23,2024-05-29,delivered,credit_card,EUR,21.81,1.0,21.81,web
172,ORD100172,C79438,2025-09-14,2025-09-17,delivered,card,USD,20.0,4.0,80.0,app
38,ORD100038,C34908,2025-01-23,2025-01-27,delivered,cash,EUR,46.87,2.0,93.74,app
2453,ORD102453,C52295,2024-04-14,2024-04-15,processing,paypal,EUR,31.95,4.0,127.8,web
713,ORD100713,C78752,2025-12-06,2025-12-10,delivered,paypal,EUR,28.26,5.0,141.3,app
90,ORD100090,C49169,2024-02-21,2024-02-26,shipped,credit_card,EUR,33.35,1.0,33.35,app
1205,ORD101205,C91298,2024-12-31,2025-01-01,delivered,paypal,EUR,68.69,2.0,137.38,partner
2215,ORD102215,C45105,2024-12-31,2025-01-07,delivered,credit_card,EUR,24.54,3.0,73.62,web
1827,ORD101827,C98610,2024-11-06,2024-11-13,shipped,cash,EUR,-10.0,1.0,16.36,app
1155,ORD101155,C62840,2024-12-18,2024-12-23,delivered,credit_card,EUR,72.8,1.0,72.8,app
1324,ORD101324,C87969,2025-03-10,2025-03-19,shipped,credit_card,USD,13.64,5.0,68.2,web
216,ORD100216,C17132,2024-11-12,2024-11-15,delivered,credit_card,EUR,47.33,3.0,141.99,app
510,ORD100510,C99511,2024-09-26,2024-10-02,delivered,credit_card,USD,50.51,5.0,252.55,web
1680,ORD101680,C94835,2025-04-22,2025-05-01,shipped,paypal,EUR,22.55,5.0,112.75,app
499,ORD100499,C48328,2025-04-29,2025-05-01,delivered,credit_card,USD,22.11,5.0,110.55,web
2123,ORD102123,C64904,2024-02-27,2024-03-03,cancelled,cash,EUR,52.13,4.0,208.52,app
1856,ORD101856,C43749,2025-12-06,2025-12-14,processing,credit_card,USD,17.78,5.0,88.9,web
1388,ORD101388,C90177,2024-04-12,2024-04-21,processing,cash,EUR,24.22,1.0,24.22,web
1519,ORD101519,C51468,2025-05-17,2025-05-20,shipped,credit_card,USD,61.24,4.0,244.96,web
2333,ORD102333,C84080,2024-06-22,2024-06-29,shipped,paypal,EUR,15.55,5.0,77.75,web
2076,ORD102076,C51792,2024-03-01,2024-03-10,cancelled,credit_card,EUR,24.17,3.0,72.51,app
1540,ORD101540,C52794,2024-08-28,2024-09-06,delivered,cash,EUR,48.12,4.0,192.48,app
1217,ORD101217,C75916,2024-07-02,2024-07-09,cancelled,paypal,EUR,76.49,2.0,152.98,web
1416,ORD101416,C67141,2024-02-18,2024-02-22,delivered,credit_card,EUR,28.59,4.0,114.36,app
2157,ORD102157,C66897,2025-02-23,2025-03-03,delivered,cash,EUR,27.93,2.0,55.86,web
1676,ORD101676,C23480,2024-08-09,2024-08-13,shipped,credit_card,EUR,46.58,3.0,139.74,app
1197,ORD101197,C98361,2024-10-28,2024-11-03,delivered,credit_card,EUR,26.6,3.0,79.8,app
1542,ORD101542,C17997,2025-07-09,2025-07-17,delivered,cash,EUR,38.5,4.0,154.0,web
953,ORD100953,C48510,2024-09-11,2024-09-13,delivered,credit_card,USD,36.89,4.0,147.56,app
750,ORD100750,C96515,2024-09-04,2024-09-06,processing,credit_card,EUR,50.55,1.0,50.55,web
234,ORD100234,C54348,2024-11-23,2024-12-02,delivered,paypal,USD,25.98,3.0,77.94,web
732,ORD100732,C92945,2025-05-09,2025-05-12,delivered,paypal,USD,26.4,3.0,79.2,app
2562,ORD102040,C36069,2025-03-13,2025-03-14,delivered,paypal,USD,30.02,3.0,90.06,partner
1156,ORD101156,C20814,2025-01-11,2025-01-15,delivered,card,EUR,41.1,2.0,82.2,app
2203,ORD102203,C40251,2025-09-16,2025-09-19,delivered,cash,EUR,37.06,4.0,148.24,web
1209,ORD101209,C96688,2025-09-13,2025-09-20,shipped,paypal,EUR,10.61,1.0,10.61,app
1065,ORD101065,C44905,2024-07-09,2024-07-12,cancelled,cash,EUR,8.88,4.0,35.52,app
1062,ORD101062,C22965,2024-11-03,2024-11-05,processing,credit_card,USD,17.39,3.0,52.17,partner
1167,ORD101167,C45869,2024-05-12,2024-05-17,delivered,credit_card,EUR,25.49,1.0,25.49,partner
1492,ORD101492,C12632,2024-04-12,2024-04-19,delivered,paypal,EUR,34.21,4.0,136.84,app
2119,ORD102119,C73124,2025-10-18,2025-10-23,delivered,paypal,EUR,31.07,1.0,31.07,app
884,ORD100884,C83198,2025-08-06,2025-08-07,delivered,credit_card,EUR,26.29,1.0,26.29,app
143,ORD100143,C46767,2024-12-06,2024-12-13,cancelled,cash,EUR,-10.0,2.0,67.84,app
2522,ORD101778,C37701,2025-06-20,2025-06-29,delivered,credit_card,EUR,43.29,1.0,43.29,web
850,ORD100850,C98203,2024-04-26,2024-04-29,delivered,cash,USD,34.65,5.0,173.25,web
717,ORD100717,C54293,2024-11-10,2024-11-17,delivered,cash,EUR,31.72,5.0,158.6,web
2439,ORD102439,C15947,2024-09-04,2024-09-10,delivered,cash,EUR,19.75,1.0,19.75,web
264,ORD100264,C99070,2024-05-29,2024-06-03,delivered,credit_card,EUR,85.1,5.0,425.5,web
75,ORD100075,C52812,2024-08-28,2024-09-04,shipped,credit_card,USD,21.16,5.0,105.8,web
395,ORD100395,C88709,2025-01-27,2025-02-04,delivered,credit_card,EUR,45.32,2.0,90.64,web
2180,ORD102180,C72984,2024-08-25,2024-08-28,processing,credit_card,EUR,40.2,5.0,201.0,web
2403,ORD102403,C59581,2025-06-10,2025-06-12,cancelled,credit_card,EUR,29.87,3.0,89.61,partner
396,ORD100396,C14030,2025-04-27,2025-05-03,processing,credit_card,EUR,18.51,5.0,92.55,app
1365,ORD101365,C11590,2025-07-21,2025-07-28,delivered,credit_card,EUR,25.18,2.0,50.36,app
2140,ORD102140,,2025-09-07,2025-09-14,delivered,credit_card,EUR,26.36,3.0,79.08,app
1903,ORD101903,C32356,2025-11-15,2025-11-19,delivered,credit_card,EUR,74.1,2.0,148.2,web
595,ORD100595,C82181,2025-07-03,2025-07-10,delivered,paypal,USD,16.28,1.0,16.28,web
2109,ORD102109,C35516,2024-11-14,2024-11-16,processing,credit_card,EUR,25.51,4.0,102.04,app
1296,ORD101296,C33667,2025-05-17,2025-05-19,shipped,paypal,EUR,36.74,3.0,110.22,web
1821,ORD101821,C78831,2024-11-23,2024-11-27,delivered,cash,EUR,54.45,2.0,108.9,web
872,ORD100872,C20235,2024-08-13,2024-08-16,cancelled,credit_card,EUR,56.09,3.0,168.27,web
1548,ORD101548,C54458,2024-09-02,2024-09-06,delivered,paypal,USD,13.68,2.0,27.36,web
36,ORD100036,C87245,2024-08-26,2024-09-01,shipped,cash,EUR,14.38,1.0,14.38,partner
2164,ORD102164,C95899,2024-08-16,2024-08-21,delivered,cash,EUR,22.89,2.0,45.78,web
2187,ORD102187,C33202,2024-07-29,2024-07-30,delivered,credit_card,USD,32.51,1.0,32.51,web
977,ORD100977,C61520,2025-01-23,2025-01-27,processing,credit_card,EUR,17.34,4.0,69.36,web
1571,ORD101571,C42537,2025-07-26,2025-07-28,shipped,credit_card,EUR,19.3,0.0,19.3,web
1122,ORD101122,C34198,2024-08-29,2024-09-06,delivered,paypal,EUR,28.46,4.0,113.84,app
1892,ORD101892,C89108,2024-01-09,2024-01-14,delivered,credit_card,EUR,20.8,1.0,20.8,app
675,ORD100675,C75313,2025-02-11,2025-02-15,delivered,cash,USD,20.17,2.0,40.34,app
728,ORD100728,C53936,2025-06-23,2025-06-28,shipped,cash,USD,27.48,1.0,27.48,web
412,ORD100412,C35136,2024-12-10,2024-12-16,delivered,credit_card,EUR,28.47,3.0,85.41,web
1516,ORD101516,C53436,2024-07-16,2024-07-18,delivered,paypal,EUR,17.14,5.0,85.7,web
1649,ORD101649,C85261,2024-10-12,2024-10-20,delivered,credit_card,EUR,31.82,1.0,31.82,app
825,ORD100825,C18139,2025-07-26,2025-07-29,cancelled,credit_card,EUR,21.37,2.0,42.74,app
616,ORD100616,C32481,2025-04-04,2025-04-09,delivered,,EUR,21.39,4.0,85.56,web
114,ORD100114,C55504,2024-03-17,2024-03-21,delivered,credit_card,EUR,26.82,1.0,26.82,app
417,ORD100417,C20964,2025-11-22,2025-11-25,cancelled,cash,EUR,46.67,2.0,93.34,web
1625,ORD101625,C99376,2025-01-03,2025-01-08,delivered,cash,USD,33.54,3.0,100.62,web
2520,ORD101234,C67330,2024-08-23,2024-08-30,delivered,credit_card,EUR,41.92,1.0,41.92,app
89,ORD100089,C84902,2024-09-09,2024-09-13,delivered,credit_card,EUR,20.42,1.0,20.42,web
2082,ORD102082,C39238,2024-04-30,2024-05-08,cancelled,paypal,EUR,21.33,5.0,106.65,web
